date,vov_30,vov_60,vov_90,vov_180
2014-04-09,69.19,46.36,43.43,
2014-04-10,78.56,63.95,56.55,
2014-04-11,83.94,67.42,59.36,
2014-04-14,82.2,68.78,60.1,
2014-04-15,80.67,62.07,55.06,
2014-04-16,72.08,50.21,45.6,
2014-04-17,70.08,37.7,36.6,35.01
2014-04-21,68.62,39.58,38.09,34.89
2014-04-22,66.74,38.13,37.86,36.29
2014-04-23,66.22,39.87,37.25,38.06
2014-04-24,68.75,42.19,38.65,
2014-04-25,70.49,49.32,44.93,
2014-04-28,67.63,44.02,40.79,
2014-04-29,65.47,41.47,39.2,
2014-04-30,64.49,39.31,37.65,35.67
2014-05-01,64.5,55.78,52.87,47.88
2014-05-02,64.54,55.91,53.43,48.36
2014-05-05,64.4,56.49,53.88,49.69
2014-05-06,64.93,55.86,53.02,49.07
2014-05-07,62.64,55.95,53.24,48.84
2014-05-08,62.16,54.2,52.04,48.59
2014-05-09,61.76,53.56,52.13,48.7
2014-05-12,61.76,54.21,52.5,49.18
2014-05-13,61.76,54.83,53.13,48.79
2014-05-14,69.03,56.0,53.79,49.92
2014-05-15,71.6,58.12,54.12,50.42
2014-05-16,68.72,56.79,54.41,49.63
2014-05-19,67.58,55.91,53.79,51.12
2014-05-20,68.77,57.29,55.3,51.29
2014-05-21,66.56,55.37,54.48,51.56
2014-05-22,68.06,57.73,55.32,50.64
2014-05-23,66.86,57.53,56.26,50.29
2014-05-27,64.95,56.34,55.08,50.21
2014-05-28,67.37,56.62,54.94,50.48
2014-05-29,66.93,59.66,56.91,50.69
2014-05-30,67.95,60.23,57.05,51.38
2014-06-02,68.76,60.29,57.25,51.28
2014-06-03,68.19,60.9,57.69,51.83
2014-06-04,67.67,58.18,55.51,51.08
2014-06-05,65.47,56.96,55.12,50.75
2014-06-06,67.08,58.27,55.45,50.65
2014-06-09,70.88,60.43,56.4,51.57
2014-06-10,70.5,60.29,57.47,51.19
2014-06-11,74.21,60.74,57.64,51.85
2014-06-12,79.97,64.48,60.59,53.86
2014-06-13,79.81,65.77,61.67,53.92
2014-06-16,81.5,65.4,60.93,54.45
2014-06-17,78.41,63.25,60.09,54.56
2014-06-18,71.76,58.77,57.82,53.59
2014-06-19,73.41,58.29,56.49,51.92
2014-06-20,73.33,59.89,56.86,51.8
2014-06-23,72.58,61.38,57.63,52.04
2014-06-24,75.24,62.72,58.86,52.39
2014-06-25,72.31,60.23,57.15,50.85
2014-06-26,72.86,60.75,56.07,51.4
2014-06-27,72.72,60.96,57.45,51.56
2014-06-30,71.56,59.69,56.66,50.82
2014-07-01,69.28,59.78,56.41,50.64
2014-07-02,68.15,59.36,56.1,51.73
2014-07-03,68.35,57.96,55.31,50.86
2014-07-07,71.66,60.18,57.02,51.71
2014-07-08,73.21,61.56,58.74,53.62
2014-07-09,76.28,60.25,57.21,52.83
2014-07-10,82.14,64.4,60.76,55.02
2014-07-11,79.91,63.33,60.8,55.19
2014-07-14,77.29,63.06,60.32,55.2
2014-07-15,78.92,63.21,60.6,54.84
2014-07-16,75.81,60.89,59.73,54.57
2014-07-17,89.96,69.83,64.8,53.36
2014-07-18,80.37,64.36,61.47,52.58
2014-07-21,81.41,67.93,63.51,53.34
2014-07-22,75.22,64.93,62.53,53.48
2014-07-23,76.64,66.62,63.34,53.39
2014-07-24,77.66,66.59,63.48,52.87
2014-07-25,81.08,68.89,64.38,53.05
2014-07-28,81.21,68.71,63.81,53.1
2014-07-29,81.72,68.74,64.18,54.01
2014-07-30,83.58,69.91,65.04,54.23
2014-07-31,97.42,78.64,69.45,56.35
2014-08-01,101.11,82.59,72.28,58.33
2014-08-04,93.12,75.73,67.9,56.47
2014-08-05,98.32,81.83,71.75,58.63
2014-08-06,96.38,80.45,71.73,59.09
2014-08-07,97.4,82.28,73.37,61.79
2014-08-08,91.84,79.27,71.14,60.07
2014-08-11,87.54,76.5,69.35,59.45
2014-08-12,85.98,74.59,69.26,59.16
2014-08-13,81.27,71.19,66.46,58.12
2014-08-14,78.48,68.67,64.53,56.99
2014-08-15,82.2,71.55,65.64,57.93
2014-08-18,81.02,68.3,65.34,57.54
2014-08-19,80.84,68.48,65.23,56.4
2014-08-20,79.9,70.87,65.6,56.4
2014-08-21,79.61,71.33,65.19,53.87
2014-08-22,79.58,70.91,64.87,53.79
2014-08-25,79.33,70.66,64.67,53.78
2014-08-26,79.39,70.53,65.57,55.7
2014-08-27,78.85,70.61,65.59,55.71
2014-08-28,80.53,70.64,65.54,55.87
2014-08-29,81.11,71.46,66.32,56.08
2014-09-02,82.41,71.68,67.33,56.84
2014-09-03,80.77,71.1,66.56,56.95
2014-09-04,79.99,71.76,66.73,56.93
2014-09-05,77.33,70.47,66.13,56.71
2014-09-08,77.84,70.71,66.24,57.41
2014-09-09,79.3,71.99,66.71,57.97
2014-09-10,82.12,70.5,66.17,56.93
2014-09-11,83.1,69.68,65.97,58.13
2014-09-12,89.25,72.77,67.55,58.08
2014-09-15,91.58,76.26,70.05,59.69
2014-09-16,84.52,73.37,68.43,59.86
2014-09-17,81.52,71.2,66.34,59.35
2014-09-18,77.47,69.44,66.24,56.35
2014-09-19,77.7,69.98,66.18,56.09
2014-09-22,87.41,73.05,66.87,56.43
2014-09-23,91.9,77.35,69.3,57.54
2014-09-24,86.21,73.8,67.17,56.69
2014-09-25,96.72,81.41,71.61,59.07
2014-09-26,90.63,77.64,69.8,58.86
2014-09-29,95.02,81.37,71.99,59.16
2014-09-30,92.47,81.23,72.23,60.21
2014-10-01,98.12,83.83,73.39,61.09
2014-10-02,93.75,81.34,72.31,60.38
2014-10-03,87.77,77.68,69.49,59.09
2014-10-06,88.73,76.77,69.4,60.06
2014-10-07,99.2,83.37,72.71,61.44
2014-10-08,89.08,77.27,69.74,60.28
2014-10-09,102.13,83.92,73.21,61.23
2014-10-10,113.38,91.62,78.24,64.64
2014-10-13,131.57,101.2,85.04,68.27
2014-10-14,120.61,96.9,82.13,67.34
2014-10-15,129.01,99.3,86.52,70.82
2014-10-16,121.94,98.41,85.68,69.52
2014-10-17,118.84,93.47,80.83,67.07
2014-10-20,108.83,86.38,77.06,66.58
2014-10-21,104.09,81.09,73.14,65.22
2014-10-22,108.82,84.28,74.14,65.05
2014-10-23,102.05,80.56,72.43,60.78
2014-10-24,104.38,83.46,73.41,62.24
2014-10-27,100.75,79.64,71.16,60.38
2014-10-28,95.89,76.76,69.59,60.27
2014-10-29,99.34,78.59,70.22,61.58
2014-10-30,98.52,78.89,71.01,62.34
2014-10-31,94.1,76.23,69.45,61.4
2014-11-03,93.19,76.32,70.02,62.29
2014-11-04,92.44,75.6,69.51,61.57
2014-11-05,87.08,73.13,68.16,60.71
2014-11-06,83.42,71.53,66.92,60.63
2014-11-07,80.44,68.99,66.0,60.05
2014-11-10,79.7,68.29,64.52,59.57
2014-11-11,79.79,69.82,65.62,60.17
2014-11-12,83.1,70.3,66.53,61.41
2014-11-13,86.29,71.68,67.21,62.35
2014-11-14,85.58,72.0,68.47,62.46
2014-11-17,84.79,70.63,67.8,61.56
2014-11-18,82.6,69.11,66.45,60.89
2014-11-19,81.06,68.19,67.42,62.12
2014-11-20,79.14,69.63,67.38,60.47
2014-11-21,79.34,69.24,66.99,60.74
2014-11-24,79.25,68.35,66.62,60.01
2014-11-25,77.93,68.54,66.66,60.95
2014-11-26,77.04,67.77,67.02,60.35
2014-11-28,79.84,68.77,66.88,59.73
2014-12-01,86.84,73.54,70.08,61.21
2014-12-02,83.47,72.86,69.27,60.66
2014-12-03,86.45,74.14,70.01,61.24
2014-12-04,85.17,74.6,70.18,62.2
2014-12-05,85.41,74.3,70.5,62.41
2014-12-08,94.45,80.15,74.43,62.44
2014-12-09,97.13,81.45,75.81,64.65
2014-12-10,117.32,91.58,82.09,67.9
2014-12-11,132.4,98.71,87.24,71.41
2014-12-12,138.6,104.73,91.75,74.82
2014-12-15,128.22,99.63,86.95,72.96
2014-12-16,132.94,104.18,91.22,75.68
2014-12-17,114.37,91.78,83.28,69.58
2014-12-18,107.24,89.84,80.32,64.1
2014-12-19,99.17,86.22,79.64,63.3
2014-12-22,99.69,83.27,76.6,61.22
2014-12-23,94.73,83.57,75.87,61.4
2014-12-24,95.29,81.68,75.01,62.14
2014-12-26,92.28,81.09,74.74,60.79
2014-12-29,94.86,82.2,74.48,61.35
2014-12-30,97.84,84.68,75.98,61.09
2014-12-31,113.08,94.09,81.38,63.23
2015-01-02,112.55,93.03,80.53,62.31
2015-01-05,121.87,99.48,84.78,67.11
2015-01-06,118.45,98.52,84.35,66.49
2015-01-07,107.69,90.56,78.88,64.77
2015-01-08,98.44,84.38,75.09,62.04
2015-01-09,103.77,88.79,78.87,64.05
2015-01-12,109.04,91.7,79.57,65.97
2015-01-13,109.22,92.56,79.94,66.13
2015-01-14,113.5,93.76,80.77,66.65
2015-01-15,117.07,94.1,81.48,67.69
2015-01-16,111.32,93.44,81.42,67.64
2015-01-20,108.4,91.07,79.95,66.6
2015-01-21,98.62,84.67,75.84,65.02
2015-01-22,93.25,80.13,72.58,59.23
2015-01-23,96.33,81.9,73.5,59.19
2015-01-26,91.94,78.41,71.75,59.77
2015-01-27,96.11,80.75,73.16,60.52
2015-01-28,108.68,89.53,78.64,63.28
2015-01-29,100.7,84.9,75.94,62.56
2015-01-30,108.99,90.01,79.14,64.22
2015-02-02,106.74,88.56,78.0,63.5
2015-02-03,101.03,84.91,76.14,63.19
2015-02-04,103.74,87.51,77.92,64.43
2015-02-05,98.56,84.02,75.53,62.9
2015-02-06,101.69,87.07,78.26,64.51
2015-02-09,104.19,88.13,78.21,64.14
2015-02-10,97.33,84.32,76.06,64.59
2015-02-11,98.73,83.29,75.58,63.61
2015-02-12,93.24,80.18,72.82,62.6
2015-02-13,92.74,80.23,72.86,62.65
2015-02-17,92.95,81.3,73.03,62.75
2015-02-18,89.38,79.53,73.54,63.18
2015-02-19,87.6,78.8,72.7,59.69
2015-02-20,85.78,75.55,71.14,59.34
2015-02-23,86.13,75.2,70.71,60.2
2015-02-24,82.65,72.4,68.67,59.64
2015-02-25,86.57,74.18,69.46,59.12
2015-02-26,86.93,76.96,70.7,59.36
2015-02-27,85.23,75.76,70.35,58.75
2015-03-02,81.84,72.53,67.97,59.05
2015-03-03,85.05,74.58,68.63,58.54
2015-03-04,84.1,74.91,69.23,60.07
2015-03-05,81.26,73.23,68.37,57.88
2015-03-06,86.88,76.25,69.9,58.98
2015-03-09,85.55,75.03,68.95,58.12
2015-03-10,91.89,78.5,71.53,61.6
2015-03-11,97.28,78.83,72.07,62.07
2015-03-12,89.48,75.14,69.04,59.39
2015-03-13,93.12,76.14,70.57,60.58
2015-03-16,90.54,74.63,69.74,60.64
2015-03-17,88.25,73.36,69.95,59.96
2015-03-18,81.22,69.74,66.0,58.92
2015-03-19,81.61,70.68,66.72,56.89
2015-03-20,80.49,72.1,67.68,56.66
2015-03-23,79.98,71.96,66.9,57.68
2015-03-24,80.04,72.52,67.99,57.87
2015-03-25,83.52,75.36,69.82,59.73
2015-03-26,87.03,76.46,70.11,59.53
2015-03-27,86.5,75.36,69.6,59.46
2015-03-30,82.16,72.68,67.97,59.05
2015-03-31,84.01,73.5,68.74,59.61
2015-04-01,82.82,74.2,68.89,60.37
2015-04-02,80.21,72.07,67.54,60.55
2015-04-06,80.3,71.38,67.5,60.22
2015-04-07,79.7,70.54,66.75,59.18
2015-04-08,84.76,70.99,66.2,59.44
2015-04-09,80.71,68.17,65.03,59.55
2015-04-10,78.91,63.92,62.89,57.54
2015-04-13,83.8,66.95,63.16,58.16
2015-04-14,81.91,66.96,63.58,58.92
2015-04-15,79.83,64.66,62.1,58.33
2015-04-16,79.78,65.13,62.32,56.04
2015-04-17,85.97,68.35,64.18,57.1
2015-04-20,81.48,67.19,63.52,55.58
2015-04-21,81.29,67.06,64.05,55.28
2015-04-22,79.7,67.19,64.74,55.69
2015-04-23,78.17,65.42,63.06,55.96
2015-04-24,76.43,66.9,63.38,56.59
2015-04-27,81.22,68.16,64.96,57.33
2015-04-28,77.68,65.6,62.86,56.65
2015-04-29,82.27,68.86,65.07,57.61
2015-04-30,87.08,72.02,66.84,58.92
2015-05-01,79.64,67.82,64.38,57.6
2015-05-04,78.56,67.63,63.53,58.29
2015-05-05,84.45,70.98,65.74,58.34
2015-05-06,90.8,73.89,67.89,59.04
2015-05-07,89.21,72.74,66.83,58.98
2015-05-08,79.44,66.49,62.84,56.65
2015-05-11,83.11,69.51,64.65,58.03
2015-05-12,84.64,69.62,64.07,58.21
2015-05-13,84.45,70.21,65.07,58.36
2015-05-14,82.34,68.23,64.29,58.05
2015-05-15,80.93,68.67,64.38,58.31
2015-05-18,82.06,69.24,63.95,57.65
2015-05-19,77.53,67.97,62.51,57.13
2015-05-20,77.03,67.57,62.09,56.58
2015-05-21,73.18,65.25,62.03,53.55
2015-05-22,75.98,64.94,62.5,53.88
2015-05-26,81.94,69.52,63.19,54.96
2015-05-27,77.79,65.14,61.64,53.32
2015-05-28,77.35,66.95,62.36,54.8
2015-05-29,79.07,66.98,62.54,54.83
2015-06-01,78.89,67.49,62.28,54.84
2015-06-02,80.61,67.96,63.01,54.78
2015-06-03,79.27,67.54,62.34,55.5
2015-06-04,87.99,73.17,65.38,56.38
2015-06-05,84.1,70.18,64.21,55.75
2015-06-08,86.5,72.32,65.17,56.25
2015-06-09,84.34,72.27,65.78,56.83
2015-06-10,81.6,68.25,64.32,56.16
2015-06-11,79.53,68.48,63.32,55.02
2015-06-12,85.55,69.98,64.18,56.17
2015-06-15,96.12,75.52,67.4,59.05
2015-06-16,95.96,75.15,67.42,58.36
2015-06-17,93.19,74.7,67.13,58.64
2015-06-18,89.2,71.49,66.32,55.68
2015-06-19,92.16,72.81,66.53,55.42
2015-06-22,83.87,68.75,64.05,54.19
2015-06-23,78.85,66.89,62.68,54.63
2015-06-24,82.53,67.66,63.14,53.67
2015-06-25,83.51,68.61,63.36,54.24
2015-06-26,83.09,67.1,62.3,53.65
2015-06-29,117.0,88.61,74.32,57.89
2015-06-30,110.17,85.46,72.81,57.85
2015-07-01,97.6,76.95,68.15,55.97
2015-07-02,105.14,82.63,72.24,57.48
2015-07-06,105.97,84.71,72.93,58.85
2015-07-07,99.35,80.51,70.06,57.72
2015-07-08,111.67,88.61,75.56,59.17
2015-07-09,115.36,91.36,78.61,60.6
2015-07-10,101.19,81.93,71.2,58.23
2015-07-13,85.95,72.87,66.26,56.28
2015-07-14,87.35,73.45,66.36,55.58
2015-07-15,90.81,72.68,66.57,56.32
2015-07-16,87.12,69.72,64.39,55.97
2015-07-17,85.32,67.59,64.28,54.79
2015-07-20,84.38,67.85,65.24,56.13
2015-07-21,82.56,67.36,65.09,57.07
2015-07-22,78.89,67.45,65.4,57.51
2015-07-23,81.64,68.5,65.33,54.21
2015-07-24,88.36,72.6,67.49,54.9
2015-07-27,97.32,78.24,71.66,56.89
2015-07-28,84.77,70.83,66.69,55.36
2015-07-29,82.94,70.82,66.76,55.13
2015-07-30,80.65,71.32,67.52,55.77
2015-07-31,81.77,71.65,68.0,55.31
2015-08-03,79.43,67.74,65.44,55.51
2015-08-04,80.82,69.37,66.12,55.47
2015-08-05,80.1,68.52,65.43,55.65
2015-08-06,84.36,71.82,67.83,56.55
2015-08-07,82.57,71.75,67.16,55.99
2015-08-10,80.21,70.52,65.72,56.11
2015-08-11,85.22,74.1,68.16,56.85
2015-08-12,88.13,73.35,68.1,57.57
2015-08-13,88.36,74.0,67.77,57.56
2015-08-14,89.38,72.21,66.01,56.44
2015-08-17,87.35,73.1,66.18,57.04
2015-08-18,88.84,74.19,66.45,57.14
2015-08-19,91.84,78.65,69.67,58.29
2015-08-20,108.75,89.68,76.47,58.55
2015-08-21,138.57,103.34,85.56,63.02
2015-08-24,168.75,123.52,98.38,69.53
2015-08-25,152.42,116.3,93.52,68.0
2015-08-26,134.31,107.1,87.5,66.0
2015-08-27,128.59,104.86,85.89,65.03
2015-08-28,127.18,106.16,87.19,66.24
2015-08-31,127.28,104.86,87.37,66.92
2015-09-01,128.94,107.51,88.78,66.82
2015-09-02,114.43,97.08,82.05,65.4
2015-09-03,118.16,99.25,83.2,65.62
2015-09-04,123.15,103.79,86.39,67.52
2015-09-08,117.62,97.56,81.16,65.72
2015-09-09,131.3,96.71,82.85,65.93
2015-09-10,127.06,94.52,80.9,65.28
2015-09-11,119.09,91.82,79.04,64.69
2015-09-14,118.01,89.7,78.47,64.5
2015-09-15,109.34,83.84,74.09,62.17
2015-09-16,107.02,82.49,74.95,63.35
2015-09-17,118.09,89.46,78.3,61.44
2015-09-18,116.26,93.77,81.35,63.42
2015-09-21,103.4,87.48,79.56,64.31
2015-09-22,111.36,93.81,83.02,66.6
2015-09-23,105.86,91.22,83.19,66.78
2015-09-24,110.12,94.95,84.92,67.58
2015-09-25,110.54,92.3,82.7,66.28
2015-09-28,115.31,95.74,84.7,68.39
2015-09-29,110.99,93.13,83.91,67.87
2015-09-30,103.28,88.52,79.25,66.65
2015-10-01,98.27,85.92,78.07,67.02
2015-10-02,95.07,83.45,76.27,65.97
2015-10-05,92.29,79.38,73.89,64.26
2015-10-06,92.46,79.6,73.65,64.4
2015-10-07,89.43,78.34,72.64,63.99
2015-10-08,88.42,75.21,70.76,63.54
2015-10-09,89.08,77.07,72.14,63.56
2015-10-12,88.27,74.44,70.07,64.26
2015-10-13,98.35,82.35,75.4,68.47
2015-10-14,102.29,83.02,77.12,69.35
2015-10-15,96.61,77.71,73.07,66.91
2015-10-16,97.58,79.05,73.69,68.13
2015-10-19,94.38,74.42,70.47,65.9
2015-10-20,97.11,78.41,72.33,66.76
2015-10-21,106.02,85.22,77.6,69.11
2015-10-22,97.07,78.61,71.69,62.21
2015-10-23,97.21,78.74,71.94,61.32
2015-10-26,98.1,81.72,74.5,63.06
2015-10-27,95.21,78.88,72.32,62.14
2015-10-28,88.28,75.8,70.92,62.08
2015-10-29,88.6,77.09,72.18,62.32
2015-10-30,90.27,77.8,72.82,63.0
2015-11-02,86.75,75.58,71.45,62.54
2015-11-03,87.34,76.67,71.87,63.48
2015-11-04,89.46,77.75,72.75,63.01
2015-11-05,87.68,77.41,72.67,63.5
2015-11-06,85.03,76.18,72.0,63.49
2015-11-09,92.97,80.73,74.51,64.44
2015-11-10,86.96,78.4,73.82,65.21
2015-11-11,91.25,79.17,73.92,64.57
2015-11-12,98.19,85.42,78.65,66.45
2015-11-13,106.06,89.66,81.12,68.37
2015-11-16,96.71,84.37,77.37,66.43
2015-11-17,100.37,87.24,78.88,68.41
2015-11-18,93.47,82.79,75.96,66.0
2015-11-19,96.18,85.82,78.44,64.08
2015-11-20,90.79,84.18,77.8,64.01
2015-11-23,88.55,82.29,76.6,63.18
2015-11-24,89.64,83.81,78.34,64.56
2015-11-25,86.14,82.44,76.9,63.92
2015-11-27,88.35,82.94,76.57,64.02
2015-11-30,90.84,84.54,77.54,64.55
2015-12-01,87.32,82.59,76.96,63.55
2015-12-02,92.94,84.87,78.16,64.99
2015-12-03,101.8,89.07,80.94,66.48
2015-12-04,89.19,82.37,76.69,64.84
2015-12-07,94.3,83.98,77.59,65.43
2015-12-08,99.16,85.44,78.62,66.48
2015-12-09,113.83,88.77,80.79,66.9
2015-12-10,113.8,89.77,81.91,68.1
2015-12-11,131.09,100.91,88.36,71.74
2015-12-14,122.22,95.52,85.47,71.59
2015-12-15,114.37,90.38,82.46,69.08
2015-12-16,108.93,86.7,79.05,68.03
2015-12-17,113.52,89.36,81.22,63.76
2015-12-18,118.32,95.17,84.58,65.86
2015-12-21,109.44,88.91,81.18,65.02
2015-12-22,100.91,85.77,78.47,63.78
2015-12-23,99.61,83.75,76.76,63.88
2015-12-24,99.88,85.02,77.05,64.22
2015-12-28,99.24,84.78,76.7,62.76
2015-12-29,95.13,82.26,74.85,64.02
2015-12-30,100.82,85.7,76.79,64.09
2015-12-31,100.2,86.86,76.93,63.01
2016-01-04,107.69,90.1,78.81,64.34
2016-01-05,101.84,86.77,77.41,64.59
2016-01-06,103.06,88.28,78.43,65.88
2016-01-07,116.55,96.65,83.56,68.9
2016-01-08,116.46,98.12,85.65,69.78
2016-01-11,109.63,94.63,83.74,71.12
2016-01-12,104.52,90.53,81.62,70.76
2016-01-13,117.14,97.61,86.73,73.92
2016-01-14,110.07,95.86,85.38,74.33
2016-01-15,116.41,101.2,89.53,76.7
2016-01-19,113.76,97.98,87.91,77.6
2016-01-20,112.88,98.37,87.44,76.82
2016-01-21,108.38,95.21,86.25,72.1
2016-01-22,98.92,91.3,83.35,70.03
2016-01-25,102.88,92.96,85.11,71.27
2016-01-26,98.4,89.51,82.0,69.56
2016-01-27,100.04,91.12,84.29,70.48
2016-01-28,96.56,88.21,82.05,69.6
2016-01-29,89.95,83.4,78.12,66.79
2016-02-01,89.65,82.42,77.41,67.39
2016-02-02,97.6,88.6,81.61,69.38
2016-02-03,97.32,90.38,83.21,69.34
2016-02-04,95.22,88.47,81.71,69.71
2016-02-05,100.55,91.14,83.59,71.55
2016-02-08,104.53,93.32,85.11,72.3
2016-02-09,103.06,92.59,84.73,71.69
2016-02-10,106.19,92.14,84.48,72.16
2016-02-11,107.21,91.76,86.31,73.0
2016-02-12,103.25,92.09,83.49,71.54
2016-02-16,94.2,86.52,81.52,71.31
2016-02-17,88.96,82.28,78.79,69.82
2016-02-18,87.53,82.33,76.62,64.64
2016-02-19,86.25,79.83,75.08,64.28
2016-02-22,86.19,78.13,73.98,63.47
2016-02-23,89.67,80.64,75.76,63.41
2016-02-24,86.74,80.35,75.26,64.68
2016-02-25,83.51,77.25,73.47,63.77
2016-02-26,83.72,78.17,74.6,63.63
2016-02-29,85.06,79.18,74.35,63.47
2016-03-01,79.45,73.48,70.63,62.28
2016-03-02,78.84,71.6,68.61,61.64
2016-03-03,79.41,72.14,68.6,61.29
2016-03-04,81.97,73.83,70.21,61.77
2016-03-07,82.3,74.71,70.43,62.43
2016-03-08,87.46,78.14,72.05,61.81
2016-03-09,92.86,75.91,70.45,62.54
2016-03-10,94.77,76.95,70.93,62.6
2016-03-11,92.35,75.52,68.99,61.38
2016-03-14,89.74,73.56,67.2,61.83
2016-03-15,90.34,74.32,68.98,62.46
2016-03-16,84.37,73.09,68.02,62.39
2016-03-17,84.71,72.53,67.11,57.76
2016-03-18,86.2,75.14,68.47,57.66
2016-03-21,87.78,75.01,69.92,59.46
2016-03-22,85.04,74.96,69.24,59.32
2016-03-23,86.06,77.06,70.53,59.68
2016-03-24,84.2,77.3,71.67,60.32
2016-03-28,83.29,76.7,71.24,60.42
2016-03-29,81.39,75.55,70.44,59.97
2016-03-30,80.33,76.16,70.87,60.38
2016-03-31,82.94,76.84,71.23,60.46
2016-04-01,81.57,75.52,70.38,60.11
2016-04-04,84.43,76.61,71.3,60.79
2016-04-05,89.11,78.65,72.46,61.65
2016-04-06,85.59,77.25,71.93,61.43
2016-04-07,92.74,82.02,75.09,63.03
2016-04-08,89.73,80.99,74.4,62.31
2016-04-11,92.81,82.59,75.44,63.7
2016-04-12,89.78,80.61,74.01,62.97
2016-04-13,87.89,77.42,72.97,63.3
2016-04-14,87.92,77.32,72.97,63.22
2016-04-15,90.27,76.06,71.53,62.41
2016-04-18,86.57,73.35,70.0,61.46
2016-04-19,86.98,75.38,71.0,62.15
2016-04-20,87.97,77.05,71.88,63.23
2016-04-21,87.07,77.55,72.5,60.34
2016-04-22,84.1,76.02,71.54,60.28
2016-04-25,85.77,77.19,72.89,61.96
2016-04-26,84.51,77.86,72.16,60.61
2016-04-27,83.1,75.56,71.46,61.24
2016-04-28,87.36,78.89,73.69,61.78
2016-04-29,91.68,81.1,74.77,61.82
2016-05-02,89.49,79.82,73.41,62.0
2016-05-03,91.66,82.57,75.88,63.06
2016-05-04,91.86,82.68,76.1,63.11
2016-05-05,91.58,83.0,75.97,63.33
2016-05-06,88.86,81.63,74.94,62.73
2016-05-09,86.42,80.22,73.97,62.47
2016-05-10,85.92,79.36,73.31,63.29
2016-05-11,91.53,80.82,74.05,63.62
2016-05-12,91.25,81.69,74.91,63.89
2016-05-13,94.0,84.47,75.89,64.82
2016-05-16,90.61,80.46,75.02,64.75
2016-05-17,91.76,82.86,76.2,65.84
2016-05-18,89.99,81.67,75.22,65.24
2016-05-19,90.46,82.37,77.45,62.91
2016-05-20,85.46,79.67,75.96,64.57
2016-05-23,84.12,79.92,75.45,62.95
2016-05-24,79.48,77.08,72.5,62.61
2016-05-25,78.54,75.83,72.61,62.42
2016-05-26,77.48,75.73,72.69,62.47
2016-05-27,76.17,75.59,72.62,61.7
2016-05-31,79.43,76.85,72.79,63.89
2016-06-01,78.93,75.99,72.05,63.39
2016-06-02,79.54,75.66,71.53,62.63
2016-06-03,79.08,75.9,71.84,62.2
2016-06-06,80.71,76.7,72.13,63.88
2016-06-07,82.3,77.41,72.66,63.34
2016-06-08,86.61,77.25,73.45,64.0
2016-06-09,89.98,80.09,75.34,64.97
2016-06-10,103.78,86.21,78.1,66.71
2016-06-13,124.56,100.81,87.22,71.15
2016-06-14,116.44,93.12,83.1,68.58
2016-06-15,114.23,91.66,80.46,66.88
2016-06-16,115.47,94.03,81.76,63.29
2016-06-17,115.72,94.5,81.77,63.49
2016-06-20,112.4,89.43,78.83,62.29
2016-06-21,113.46,89.53,78.02,61.58
2016-06-22,122.94,95.17,81.88,61.27
2016-06-23,104.71,81.96,72.24,59.59
2016-06-24,125.13,101.29,82.4,64.72
2016-06-27,115.6,94.09,80.02,63.39
2016-06-28,108.0,88.7,77.48,61.13
2016-06-29,98.6,85.14,75.63,61.12
2016-06-30,94.23,82.59,73.67,61.26
2016-07-01,91.7,81.55,74.35,61.61
2016-07-05,91.85,81.57,74.83,63.07
2016-07-06,89.24,81.15,75.3,64.11
2016-07-07,89.5,81.89,75.33,63.82
2016-07-08,84.72,77.36,72.83,62.22
2016-07-11,84.78,76.66,72.54,62.36
2016-07-12,84.98,77.46,72.2,62.47
2016-07-13,84.18,75.81,72.11,62.61
2016-07-14,86.03,76.6,71.48,61.8
2016-07-15,89.04,77.62,72.71,63.11
2016-07-18,87.2,76.36,72.48,62.55
2016-07-19,89.03,78.23,74.2,63.83
2016-07-20,87.09,76.85,72.86,62.78
2016-07-21,92.84,80.15,73.54,58.77
2016-07-22,89.51,78.26,73.36,58.51
2016-07-25,91.95,79.08,74.11,59.69
2016-07-26,91.44,79.62,74.39,60.19
2016-07-27,91.23,81.08,76.14,60.69
2016-07-28,89.81,81.46,76.52,61.55
2016-07-29,90.84,82.74,78.54,62.1
2016-08-01,90.68,83.44,78.71,63.96
2016-08-02,93.89,83.71,78.16,62.6
2016-08-03,88.59,80.44,76.37,61.74
2016-08-04,88.14,79.77,76.57,63.31
2016-08-05,85.23,78.61,74.42,61.2
2016-08-08,84.5,77.84,74.19,61.74
2016-08-09,86.65,78.44,74.0,62.7
2016-08-10,89.4,79.99,75.19,62.14
2016-08-11,97.36,80.71,75.13,62.5
2016-08-12,94.49,80.7,75.91,63.64
2016-08-15,91.67,79.66,75.53,63.0
2016-08-16,91.86,79.18,76.15,63.65
2016-08-17,84.84,77.14,73.33,62.08
2016-08-18,82.83,77.12,73.9,59.68
2016-08-19,82.44,77.6,74.88,60.09
2016-08-22,83.13,78.1,74.71,61.11
2016-08-23,83.45,76.99,73.78,60.94
2016-08-24,85.37,79.32,75.36,61.96
2016-08-25,85.43,79.29,75.16,62.16
2016-08-26,88.62,81.36,76.16,62.76
2016-08-29,85.83,79.94,75.21,62.09
2016-08-30,84.44,79.39,75.1,62.36
2016-08-31,84.87,79.32,75.05,62.54
2016-09-01,84.9,79.32,75.0,62.11
2016-09-02,81.35,78.92,75.03,62.13
2016-09-06,82.14,78.01,73.93,62.41
2016-09-07,83.08,77.93,73.64,62.57
